tmp.site,tmp.area,Lb,Wb,X1,ALPHA,BETA,Ks,Kb,Kz,POR,Qthresh,Rs,Rb1,Rb2,Prec,Frac4Rise,RecessionRMSE,RecessionError
04123500,318570000.0,13504.531373718157,15875.329520059013,110.23874231846983,0.0832523729741003,0.6420705211020221,7.333726583497734,543.1530642922359,1.00661261900931e-08,0.4239552655714697,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.0331895461996463,0.008678678636583117
04123500,318570000.0,3999.569130447521,30.781309069689588,1.0399290434401656,0.0996487147531852,0.9440014303055091,5891.864587278094,46.20547521483445,1.0001923540514796e-08,0.4974272564889111,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,4.3030037092019215,0.0015992002110261224
04123500,318570000.0,13967.363513632263,17315.863340386873,84.60649845187274,0.09982307634984837,9.462319414911063,21.334566604493546,85.96967796237212,1.0024585633987778e-08,0.41798139036579934,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03608396104521235,0.007960266975859134
04123500,318570000.0,12689.246488944733,17847.32264185319,1.8273878202292364,0.09831480363833166,0.7728383106254597,31.735282048026914,42.72718770410684,1.0025072641794687e-08,0.500920119367008,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03610216670487272,0.0051579116881045415
04123500,318570000.0,4838.979488477705,23.502909150058453,1.0406524792818241,0.09710771734614923,0.942662352253862,60.2596060653858,53.377429456613186,1.0000966947476085e-08,0.489025662188811,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,3.8185389244932995,0.0017095029681759022
04123500,318570000.0,4291.029144507517,12.623567605920726,1.0081091769859671,0.09696338175305244,0.9454033229034804,0.9171968800703882,49.160200626494245,1.0000033372275782e-08,0.49975295918495277,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,2.963809571349039,0.0017111210150534883
04123500,318570000.0,13504.531373718157,11818.652301282877,89.82783027036629,0.09798715778568196,0.6448139490508814,7.325514887699738,550.5218791946701,1.0303394207841341e-08,0.2995529222135086,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03371341303584314,0.008617380001053625
04123500,318570000.0,14020.779187623257,17841.638237980726,67.25208230445982,0.09977350739556823,9.28728964652582,20.376971669137724,46.50322643943141,1.0172600178633921e-08,0.5003106793591418,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03449199306396549,0.008154834590692092
04123500,318570000.0,12752.043799409048,17831.940586404384,1.9793400723432013,0.09832135884537656,0.7689776820134068,31.387631784726587,46.561750130953904,1.0171358838097458e-08,0.5002480919198576,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03613525667791786,0.004990730522374072
04123500,318570000.0,2278.2730878674884,160.0766650245925,2.781322526495615,0.09971696244209262,0.9469057746063405,13.729367686071466,53.966043832060805,1.0026478239112066e-08,0.43898356866369587,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.5322047385131512,0.0019318352746002844
04123500,318570000.0,12664.853045051272,17830.162794747328,1.8620648430687847,0.09743571106260486,0.7527695370294502,32.37268719097792,42.72726838185326,1.0908177284571223e-08,0.5006964580257994,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03632464791944563,0.004494862580718973
04123500,318570000.0,12752.043799409048,17822.87933769384,1.9793400723432013,0.09794597953651117,0.7608775137724616,31.372588254313904,46.01910382490109,1.0203433894899551e-08,0.5003702207200849,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03622539473828749,0.004770203224146391
04123500,318570000.0,6251.865055172558,15096.168679172415,3.040447454776158,0.09194885006520635,0.7734816121762114,73.58383069870519,51.73420689251409,1.0347194618194364e-08,0.42090320422786914,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.044369962306371295,0.003579460757119522
04123500,318570000.0,12765.054471162379,17846.283494034953,1.8094944587880262,0.09814927840045773,0.7510604834315978,31.758346419520223,42.270949590462635,1.0027893718306508e-08,0.5009499790697849,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03633219519507603,0.004305843575323352
04123500,318570000.0,4542.214609758378,13.304880303630638,1.0009454989981894,0.09987272433265852,0.9431271192410543,30.931359449663972,47.49509157207842,1.0024888260192361e-08,0.4628657714182591,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,3.9444679816848724,0.0016915634712495015
04123500,318570000.0,2278.2922132583058,174.96381489999723,2.6831913870024415,0.09999067719637446,0.9420038578494516,13.567081626261016,54.06131401472154,1.0000115997216637e-08,0.45335970668412107,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.447302006167251,0.001933530006514759
04123500,318570000.0,2987.9330365383053,17835.131847458433,11.222966274766124,0.0998280360811177,0.7703704573585982,91.64905185392415,120.31082664799787,1.0027470894389572e-08,0.49579485540354445,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.04511086307570483,0.0034247879858843016
04123500,318570000.0,1279.2133840014249,4745.099063775492,11.811282917878604,0.09977117226199787,0.9249139624670538,148.18274072242534,117.87588807846691,1.0015317733690717e-08,0.5008224400075503,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.22843154536395216,0.0025629849370737935
04123500,318570000.0,12752.043799409048,17831.940586404384,1.9793400723432013,0.09800920368602892,0.7689776820134068,31.407721846047238,46.023092358425046,1.020378689232752e-08,0.5003702207200849,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.036118273834402,0.005088962881789019
04123500,318570000.0,4447.9626530537835,92.67291743374436,1.0595310594764162,0.09983321698647599,0.9432775671138249,8.119406136278052,46.301593675364906,1.0002666543295255e-08,0.49727343434837545,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.6237760314011214,0.0019281770545343001
04123500,318570000.0,2055.0071712721515,2830.825722755184,3.3293350391400303,0.09989956057851872,0.9437298639375585,68.09289048911145,54.056729976602846,1.0000046257733521e-08,0.5000864515202507,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.28593739502019305,0.0025514451911773078
04123500,318570000.0,12716.977379947099,17781.85658651052,1.9071024884432923,0.09810517256730318,0.7551044872422241,32.506353895107694,46.5864467166408,1.0015044289060017e-08,0.49657526846595873,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.0364562456989648,0.004122178713664558
04123500,318570000.0,4914.4769446580085,11.317070925787682,1.0000188062921649,0.09942448170169436,0.9529956373778927,32.28824007927371,47.14592014321845,1.0015126392869597e-08,0.43268751029954755,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,4.100848425780479,0.0016811794403688671
04123500,318570000.0,4333.048742000368,11.860036523627198,1.0000156455918143,0.09735923373794306,0.956881974896205,31.95485491689073,47.43408958925297,1.0002036378452747e-08,0.4994134179846617,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,4.038924345094976,0.0016812076903806462
04123500,318570000.0,8595.867793309631,17633.832481869576,3.0680374264841443,0.09515653288266732,0.7709494973173835,42.98090246261422,51.824503190082694,1.0012537875652313e-08,0.33575780342875816,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.0400941943125534,0.003725355036019925
04123500,318570000.0,1280.216125161674,5035.196279133588,12.220021803630457,0.09977042530867877,0.8543068943944151,164.31750780885102,117.41870889279022,1.0015181401347299e-08,0.49820067969171883,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.21530130652389268,0.002603418455525653
04123500,318570000.0,4035.359829244563,32.219420131263625,1.0595377380648607,0.09976551010079651,0.9430487259092137,2.1532306660091254,45.941395351540166,1.0002667722489292e-08,0.5003564013057993,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,2.3807376839285674,0.0017585186216303908
04123500,318570000.0,2073.600903719413,346.2227739619823,3.083171078436856,0.0999678683901097,0.9432211019259735,21.566324938994683,53.495415035175725,1.00010371562862e-08,0.439092404662075,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.020567488111975,0.0020375995174544163
04123500,318570000.0,2924.777940910236,16733.755986695465,11.145742267660488,0.09991919259582119,0.7801894263675049,81.74482113888676,125.18975009104562,1.0022940254769474e-08,0.500928637178437,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.048694646423507335,0.003364504212120976
04123500,318570000.0,2028.0714500792467,464.4570629107509,3.192603107543884,0.09846199767118796,0.9427045391519284,33.21185982836684,57.35992515108687,1.0001093174242603e-08,0.48574071380804384,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.8610265711095978,0.0020890204508325723
04123500,318570000.0,4018.65221577322,22.549184054602403,1.0423129333368708,0.09959669632429186,0.9431408150307636,1.9652188482319688,46.2058386416774,1.0000130107185389e-08,0.5008872679946317,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,2.6030221734381995,0.00172997911247289
04123500,318570000.0,4323.688239161386,19.588905954791233,1.00132589805892,0.09998565230006896,0.9433300266642104,1.2281347215434653,47.33205519009012,1.0005001985619005e-08,0.4951985902181227,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,2.6792893290038897,0.001723146130068515
04123500,318570000.0,2048.7029674101827,312.20221379831537,3.0502413837966698,0.09999399578593786,0.950559866282429,21.14372458360532,57.65010298381094,1.0004436192603036e-08,0.4875799087214638,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.0576033755741068,0.0020251067207585735
04123500,318570000.0,4522.469372683927,13.304880303630638,1.0009454989981894,0.09958489222450723,0.9494379256298345,30.931359449663972,47.20374809662024,1.002484108974478e-08,0.4628657714182591,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,3.9884434774556317,0.0016829815289629768
04123500,318570000.0,4013.6636086449007,22.934012552360986,1.0292062585290576,0.09716974084456659,0.9427091693646763,60.73468022477464,46.12837293483604,1.0000967186309627e-08,0.5007129367797696,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,3.880835343004614,0.0016941784685836393
04123500,318570000.0,12691.880115784052,17847.718008953972,1.8273878202292364,0.09814949051864295,0.7610400527273797,31.735282048026914,42.72718770410684,1.0126794417221423e-08,0.5008912577137633,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03625772905300969,0.004700908327794631
04123500,318570000.0,2073.6855130919603,356.01356448545556,3.038093129855705,0.09965781044395153,0.9435108828457357,29.554762945736016,57.35143569251416,1.0008397710509307e-08,0.48493611942593834,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.9849576796625151,0.0020376898579276023
04123500,318570000.0,1290.2359499751174,7850.2693034990025,12.102439817713964,0.09976968923844814,0.9467019869958911,156.76227300261772,117.43482689922385,1.00134109041266e-08,0.49758645957165204,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.15597440773590043,0.002733152433290338
04123500,318570000.0,2675.3425112761684,5024.694248394402,7.361861366287888,0.09979726379853462,0.8658860073860446,92.48590730508965,126.33649339460894,1.0000209554332352e-08,0.4871791200925077,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.15449467760384708,0.002802086330937233
04123500,318570000.0,12664.853045051272,17834.20214050508,1.8630907755087973,0.09745078590972935,0.7516719843461489,32.86077297266962,44.051890565829524,1.0028793641847716e-08,0.5006852143763012,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03645611133469696,0.0042205816635776236
04123500,318570000.0,3282.465538169873,69.25949308479554,1.1791598485705947,0.09999599134541218,0.950275226265733,5.008109764533195,35.50351118412825,1.0026501865137682e-08,0.45497885815374933,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.9676196130702632,0.0018362827433594888
04123500,318570000.0,12774.581352902664,17841.638237980726,1.9601900411766722,0.09814117389181291,0.761091248899882,31.744581493641967,46.64522051157755,1.0172600178633921e-08,0.500905373022145,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.03630800248220403,0.004595704232423483
04123500,318570000.0,2010.207379296666,1023.8797881258762,3.091770681874579,0.09887618123378684,0.9432934774664358,68.59957530315137,54.085286417665316,1.000227380004959e-08,0.49998679509510086,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.5635895261766583,0.002270631730915116
04123500,318570000.0,2637.3756390175317,10249.683915047824,7.6936335313428375,0.09905929838432949,0.8558727207950112,79.53036867502561,113.06017891948828,1.0009253367207436e-08,0.491973369950517,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.0887710391415511,0.0030299277147583653
04123500,318570000.0,2023.8090799561066,1051.4437826811659,3.120371536020067,0.09995936850866745,0.8894353561041524,59.20050836918364,56.87741491561094,1.0019154896466461e-08,0.49954333359521885,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.5382550569214004,0.0022920178623356967
04123500,318570000.0,2048.550066784643,185.2620723107789,3.030823073993452,0.09999463378224627,0.9512831359244215,18.262483589494312,58.087643096361454,1.0000186035381539e-08,0.48886853940617914,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.4304067283131343,0.0019465094549840363
04123500,318570000.0,4891.235861602128,25.763127727724527,1.0677526198473224,0.09966070174190492,0.9426326225161469,5426.305850744447,56.966376661428406,2.036486835211226e-08,0.4887715114903796,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,4.282904073408929,0.0016212287608272304
04123500,318570000.0,2023.8090799561066,546.6008006262156,3.120227814152666,0.09995917197121602,0.9498744059155166,37.443227803418594,56.87741491561094,1.0023789074151962e-08,0.49938797476794144,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.7838270699992539,0.0021237400240424887
04123500,318570000.0,2011.9489285524853,443.0531006060429,3.1975393362728344,0.09997654989516816,0.9496638020171191,41.55595414819228,57.079003151797686,1.0000820190093454e-08,0.48609365464830145,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.9077819222701397,0.00207653345533706
04123500,318570000.0,2384.9239119670356,8649.720159838724,7.85786303666356,0.09998474048744439,0.8602094724985722,112.41182752160128,109.50407361016472,1.0360535748749109e-08,0.4821211290518174,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.10153636429699274,0.0029522043126643887
04123500,318570000.0,2074.9268390766983,312.4387296970305,3.083171078436856,0.09997640544758453,0.9434314802516939,21.230525716417425,53.52436249450927,1.0004287259502902e-08,0.44149550302386104,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.0813029851597504,0.0020130254492819136
04123500,318570000.0,8122.838272286352,14911.194428073579,3.0459389077188903,0.09819588035579922,0.7719439434910458,42.21462457163055,51.897282818881905,1.011650815795564e-08,0.33564776944027563,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.042348201472987686,0.0036614802604061454
04123500,318570000.0,4018.65221577322,23.92823554810823,1.0423129333368708,0.09959669632429186,0.9431408150307636,2.164031042011793,46.17736539504458,1.0000559159587193e-08,0.5010589149211631,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,2.5668625116448434,0.0017334172806197645
04123500,318570000.0,2010.2167212843485,293.29771264299274,3.0821192722586894,0.09964997720946604,0.9511187561461293,16.973829008923992,57.35100529577352,1.0001767856272202e-08,0.49307114117087353,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.1104766736709957,0.0020023559278747965
04123500,318570000.0,4272.82621034523,14.391625206553007,1.000511947950824,0.09999345028545087,0.9463159982880763,1.2923265510358637,47.333224978570186,1.0001690108805437e-08,0.49505490159729876,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,2.8683595698740922,0.0017142031159530424
04123500,318570000.0,2026.5662651349533,7013.8391826009965,8.37267499004026,0.09991794961502336,0.8892063481460503,107.87587684618583,113.33247254409787,1.0009293646842388e-08,0.4962414211795567,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.13336013390823212,0.0028151511343904104
04123500,318570000.0,3775.3781319852847,43.18928833599358,1.064982681788193,0.09907695762510835,0.9428230281429255,2.166675723681866,42.71876913097515,1.000126325839925e-08,0.5011444683623045,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,2.243100129034916,0.001786505949737026
04123500,318570000.0,4272.82621034523,15.19940453022503,1.0012879036082025,0.09999393731231429,0.9457218251782158,1.224429407333223,47.34950013067034,1.0001410174239968e-08,0.49552972776452514,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,2.8339609351796313,0.001715185379126117
04123500,318570000.0,4324.516947668792,13.004100269989578,1.0013131546659528,0.09960601645262258,0.950265697842196,1.0321645415642706,47.39242968974154,1.0001389411500968e-08,0.49964113179661895,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,2.9232470818867102,0.001714124243917183
04123500,318570000.0,2048.550066784643,232.51842127232266,3.047937117059119,0.09999399578593786,0.9512831359244215,18.43432351839671,57.729475331352944,1.000019531050707e-08,0.4883724970308183,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.2538896005561764,0.001970855437852111
04123500,318570000.0,2073.6855130919603,380.7591214248273,3.1243405617687214,0.09999575326545472,0.9432376712880082,30.823988918684886,57.35774816833048,1.000971034705966e-08,0.4892519295946162,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.9443505404471187,0.002070102222697501
04123500,318570000.0,3420.1226698584373,93.94970427618978,1.1761161278253462,0.0976258365619946,0.949627163679685,6.513981456163674,35.617480376346506,1.0026761556346072e-08,0.451518430312813,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.7510067144258867,0.001890766366184962
04123500,318570000.0,2088.7397277613445,7430.455213226938,8.805737385385006,0.09999581491907177,0.8558538250259896,116.3492084837133,115.20195736159782,1.0014326449674829e-08,0.4963748075524057,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.12098165547707564,0.002854846968294784
04123500,318570000.0,3362.6120857762403,84.94454636407562,1.1710398986365194,0.0996952735603578,0.9426004366029044,5.050209869918565,36.0852647102179,1.0005483249829356e-08,0.45323096019188774,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,1.8242217277978057,0.0018711835020091066
04123500,318570000.0,4781.132262768233,23.502909150058453,1.0176240327651198,0.09704604929147599,0.9413345244829445,60.099830592320444,53.2420767946877,1.0000966947476085e-08,0.4944481432537746,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,3.833561820321602,0.0016999688993858122
04123500,318570000.0,2999.4351618649553,17464.685913558867,8.799571106734144,0.09973141061805671,0.8452059679548418,91.04625098950882,124.6389659231939,1.0028703159907442e-08,0.5008160303215916,435489.73056,-0.13422004890398392,-0.008098036080018522,-0.004712724546620417,37921.85856,0.05,0.055374989617468465,0.0032876216049060694
